V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
''445'',"0,0154","0,081117212","0,04848423","0,000948559","0,088897566","0,030401601","0,019322619","-0,013645069","0,009921455"
''446'',"0,0048","-0,006487266","0,002240554","-0,006388603","-0,011009738","0,012478379","-0,00254893","-0,000159617","0,040840603"
''447'',"-0,0022","-0,03558099","-0,024733876","-0,008815468","-0,011580956","-0,044589275","-0,0001821","0,001434492","0,01194907"
''448'',"-0,0251","-0,028754266","-0,00450781","0,002143702","-0,013354317","-0,055007148","-0,008336241","0,017999687","-0,015920398"
''449'',"0,0164","-0,056369765","0,017307098","-0,006922218","0,0006291","0,026444857","0,0098","-0,004401824","0,011410584"
''450'',"0,0196","-0,014818067","0,015617077","-0,009618998","-0,003970044","0,018155788","0,00598218","0,022136818","-0,00753221"
''451'',"0,0007","0,01998996","0,001417722","-0,005288207","0,02984944","0,014935897","-0,003172819","-0,058239792","0,013106416"
''452'',"0,0357","0,034565123","0,012894842","0,044259928","0,072162437","0,054831869","0,024253896","-0,003428012","-0,024448898"
''453'',"0,0024","-0,026873789","-0,0004","-0,004350979","0,010368525","-0,015442353","-0,000495584","-0,039714868","-0,015672705"
''454'',"-0,0256","-0,041637353","-0,008522011","0,005767844","-0,056558108","-0,006190417","-0,017340104","0,020693094","-0,016763245"
''455'',"0,0133","-0,085708543","0,013530319","0,007300315","-0,114101897","-0,019372752","-0,002635855","0,0591133","0,002477291"
''456'',"0,0063","-0,014064411","-0,003845001","0,001286633","0,003300486","0,053910448","0,00613651","0,036247174","0,004521167"
''457'',"-0,0126","0,020269596","-0,01913486","-0,027543151","0,016417011","0,016383816","-0,006901536","0,039936333","-0,035319149"
''458'',"-0,0145","-0,010493391","0,028189911","0,028748752","-0,007946525","0,001055904","0,035193223","0,018044899","0,022259205"
''459'',"0,0273","0,048848369","0,012984477","0,005110007","0,041961487","0,013483796","0,009923374","0,035890411","-0,032653061"
''460'',"-0,0114","-0,015693537","-0,003871221","0,005715899","-0,003234792","-0,026554981","-0,032354618","-0,024130191","0,045128205"
''461'',"-0,0046","-0,041924803","0,002102689","0,005055115","-0,033333333","-0,006096468","-0,021697976","0,065425462","-0,002673797"
''462'',"-0,0213","0,003118356","-0,0225","-0,006999434","-0,004757907","-0,077334192","-0,034225686","-0,01241123","0,006944444"
''463'',"-0,015","-0,018058505","0,006507377","0,000847697","-0,004733561","0,032157547","0,010819568","-0,024547804","-0,006372045"
''464'',"0,0128","-0,006431669","0,004696925","0,039294197","-0,007650531","0,038528372","0,028986293","0,015662651","0,01776701"
''465'',"-0,0365","-0,030818256","-0,014190443","-0,023477113","-0,02696542","-0,05526399","-0,028721307","-0,016949153","-0,002023063"
''466'',"0,0007","0,038099157","0,017053576","-0,021136251","0,041778976","-0,003999492","0,0067806","-0,005200137","0,006232409"
''467'',"-0,007","-0,01967612","0,013372885","-0,020705133","-0,021747388","-0,004271597","-0,004174397","0,030192435","-0,013034623"
''468'',"-0,0026","0,043556768","0,005031933","0,0069734","0,041201912","-0,004161332","0,016943588","0,002647253","0,000407166"
''469'',"-0,004","-0,007621397","0,02898755","-0,013996209","-0,002647556","0,001087165","-0,032561205","-0,025797692","0,040812341"
''470'',"0,0224","-0,015833248","-0,038343334","-0,001533182","-0,036919582","-0,03453523","-0,018392436","-0,060933449","0,011008111"
''471'',"0,0078","-0,028253479","0,009279397","-0,005875009","-0,030233579","0,026534424","0,015687533","-0,000648649","-0,043951613"
''472'',"-0,049","-0,00755287","-0,024865026","-0,032294746","-0,004949525","-0,016963584","-0,011456503","-0,00274626","0,00361591"
''473'',"0,0124","-0,015074292","0,02487442","-0,004186967","-0,014466816","0,041496641","-0,000171877","-0,008307221","0,040107983"
''474'',"0,0195","0,027492492","0,031844751","0,010694382","0,02590799","0,022820686","-0,000745356","-0,039463718","0,066426643"
''475'',"-0,0103","-0,006617336","-0,03259295","-0,004311323","0,011441429","-0,039405726","-0,023953033","0,03915575","0,033913043"
''476'',"-0,0027","0,004650576","0,002408478","0,015928545","0,04314965","-0,002044598","0,001953125","-0,005635658","-0,007534607"
''477'',"-0,0091","0,036769028","0,023702032","-0,002911317","0,0144463","0,061803141","0,015971248","-0,081361298","-0,014938645"
''478'',"0,0287","-0,009308511","0,017829099","0,012967875","-0,004398295","0,038889209","0,041026964","-0,011609287","-0,003032465"
''479'',"0,0096","0,011866497","-0,005573618","-0,010648596","0,056715141","0,013750781","0,00920363","0,010614702","-0,011548178"
''480'',"-0,0001","-0,013543417","-0,0273417","-0,002388594","0,01595185","-0,033654411","-0,026467225","-0,012268463","0,055072464"
''481'',"0,0037","-0,015945046","0,002997146","-0,007293233","-0,011021277","-0,016113631","-0,010015146","-0,007676147","0,019230769"
''482'',"-0,0108","-0,064433218","-0,033380856","-0,023076923","-0,068133267","-0,06077488","-0,036784046","-0,000161629","-0,016488186"
''483'',"0,005","-0,012563941","0,006059125","0,007254677","-0,008248935","0,00441195","0,003968797","-0,006834825","-0,089444444"
''484'',"-0,032","-0,013645047","-0,028236949","-0,023206751","-0,036282471","-0,032270657","-0,032770666","0,043877392","0,034680014"
''485'',"-0,0274","-0,004293806","-0,01426897","-0,05768595","-0,033370957","-0,071602872","-0,001739482","-0,004532666","0,059041211"
''486'',"0,0174","-0,021510895","0,008939394","0,004361063","-0,01793386","0,001739978","0,005171338","0,016977798","-0,037340778"
''487'',"-0,0008","0,021415525","0,000555247","-0,021260504","0,001795153","0,007392055","-0,018610752","0,036776676","-0,048098025"
''488'',"0,0199","0,000456413","0,017506447","0,017259889","0,007227723","0,014166042","0,02422","-0,015021782","0,032725986"
''489'',"-0,0085","0,015767486","-0,00343369","0,006726273","0,03538513","0,007368848","-0,000180032","-0,017190007","0,009982487"
''490'',"0,0074","-0,027984299","-0,038501292","0,020645887","-0,030155451","-0,016841961","-0,008615124","-0,051325301","-0,018733274"
''491'',"-0,0126","0,008039211","0,001187219","-0,009979716","0,011524435","-0,010208333","-0,022064585","-0,044025157","0,002846469"
''492'',"-0,0118","-0,009386198","0,001391753","0,010914052","-0,008731054","-0,016518424","-0,003393337","-0,039668701","0,02734037"
''493'',"0,0132","0,002651602","0,009193054","0,012207689","0,011539394","0,012891088","0,001941186","-0,058313342","0,001037165"
''494'',"-0,0096","-0,009050511","-0,001790739","-0,005980861","-0,010732138","-0,003566434","-0,013054393","0,023691559","0,015821708"
''495'',"0,0205","-0,013033846","0,016207782","-0,002237852","-0,027544187","0,030508475","-0,001256808","-0,0203125","-0,010312822"
''496'',"-0,002","0,026165993","0,00749363","0,021276596","0,01736764","0,03094409","0,023522193","-0,029620517","-0,001204612"
''497'',"0,0277","0,048754394","0,037181337","0,002730322","0,061702029","0,044627165","0,022747262","-0,006380952","0,011734694"
''498'',"-0,0015","0,002700054","-0,003669016","-0,009131701","-0,008616249","0,026875153","-0,014746151","-0,01010101","0,045454545"
''499'',"-0,0059","-0,018654068","0,004756642","-0,018031736","-0,034390894","-0,015884835","-0,001381187","-0,036390828","-0,073357728"
''500'',"0,0109","0,02800595","0,043739949","0,019949733","0,036945468","0,0106814","0,06144197","0,059099437","0,051404959"
''501'',"-0,016","-0,02549193","-0,000643649","0,01309976","-0,009797918","0,002205072","0,011923374","0,057387921","0,040444092"
''502'',"0,0107","-0,016610101","0,069794295","-0,000931026","-0,033343069","0,035049353","-0,003743548","-0,028090909","-0,004941026"
''503'',"0,0143","-0,003699777","0,028137988","0,008538462","-0,011172909","0,004764706","0,003598207","0,004975124","-0,024661114"
''504'',"-0,001","-0,032661619","0,025910931","0,013881514","-0,008187773","0,025005735","0,023958812","0,050910027","0,049075943"
''505'',"-0,0022","0,023344179","-0,003167899","-0,00037942","0,022459374","0,036685083","9,19E-05","-0,038794257","-0,006408253"
''506'',"-0,0218","-0,064859233","-0,000487607","-0,054493078","-0,093808033","-0,03832033","-0,021216673","-0,003580059","0,076101083"
''507'',"0,016","-0,019513882","-0,025245792","0,014354444","-0,024906194","-0,057574471","-0,034174757","0,019912281","-0,081693221"
''508'',"-0,0111","-0,0121","0,008099174","-0,005392118","0,022433682","0,003687137","-0,009408075","-0,008849558","0,102984447"
''509'',"-0,0395","-0,025641026","-0,012552301","-0,055490459","-0,024229555","-0,029111719","-0,028338775","0,027287596","0,0484"
''510'',"-0,0536","-0,023756398","-0,048337573","-0,06128975","-0,04405662","-0,084165093","-0,037949791","-0,011757534","0,00530504"
''511'',"0,0024","-0,006207079","0,005322862","-0,014874245","0,003850728","-0,030795968","-0,003000609","-0,048105888","-0,046786061"
''512'',"-0,0116","-0,026489168","-0,00720689","-0,017426396","-0,022820736","-0,007564614","0,007786638","-0,036718085","0,021331522"
''513'',"0,0193","0,095162161","-0,006769013","0,007464725","0,063262981","0,02252499","0,012561161","-0,013232333","0,005808456"
''514'',"0,0274","0,009621459","0,02362851","0,10509165","0,03010051","0,043483955","0,018067303","-0,023253532","-0,049178005"
''515'',"-0,0233","-0,017880549","-0,017985137","0,013501567","-0,034570993","0,007281238","-0,006092979","0,007498296","-0,05"
''516'',"-0,0033","0,030335731","0,045418293","0,001444507","0,053000619","0,068998911","0,039746465","0,047844228","0,024248584"
''517'',"0,0143","0,039812107","0,017770265","-0,020891365","0,028256513","0,032103105","0,01959847","0,048522276","-0,043168737"
''518'',"0,0637","-0,160830749","-0,013454789","0,052476324","-0,183516158","-0,05350861","0,027230117","-0,006481975","-0,052111554"
''519'',"0,0282","0,027906252","0,009232043","0,008619363","0,047282793","0,015254649","0,022472727","0,042916631","0,009940044"
''520'',"0,021","-0,05242145","-0,018253098","-0,030288614","-0,066385542","-0,021099665","-0,045627376",,"0,002518099"
''521'',"-0,022","0,016935939","-0,022588154","-0,00896","-0,00654863","-0,06998672","-0,058030775",,"0,044080036"
''522'',"0,0079","0,001395936","0,027051965","0,010371309","0,008417508","0,024737728","0,021204127",,"-0,012182123"
''523'',"0,0167","-0,025717983","0,022467304","0,012508795","-0,051792829","0,103199954","0,011347932",,"-0,001067073"
524'',"-0,0097","-0,012518122","-0,033823592","0,005442812","0,00107391","-0,038853695","-0,024549298",,"-0,007680492"
''525'',"0,0162","-0,022783655","0,000381324","0,001164958","-0,044815524","-0,005276565","0,006301772",,"0,016913319"
''526'',"-0,0116","-0,029321984","0,006858826","-0,047084655","-0,036390998","0,027658194","-0,008977666",,"-0,052614847"
''527'',"0,0002","0,016199359","0,010080393","-0,012098765","0,012162984","-0,025149628","0,000199908",,"-0,079444063"
''528'',"0,0256","-0,059051988","0,003155753","-0,035540782","-0,05820522","-0,040314465","0,027508846",,"-0,021918289"
''529'',"0,0445","-0,042231076","-0,041877569","0,005677966","-0,079089506","-0,058941059","-0,015557749",,"0,056575682"
''530'',"-0,0044","0,009346089","0,032723773","0,008486682","0,010309278","0,03253866","0,014188676",,"-0,010869565"
''531'',"-0,0124","0,024427058","0,034815623","0,030863192","0,020568437","0,048086359","0,051312825",,"0,001836087"
''532'',0,"-0,016087637","0,045675301","0,004539559","-0,028066128","0,013134798","0,013569386",,"-0,002007025"
''533'',"0,0075","0,021019733","-0,081721147","-0,034118535","0,011327353","-0,01530236","-0,041782888",,"-0,026614011"
''534'',"0,0105","0,061995229","-0,021508582","0,027870589","0,062638067","0,001717791","0,024001333",,"-0,014104127"
''535'',"0,0326","-0,002853519","0,041360444","0,047282609","0,011551736","0,042359438","0,036628011",,"0,012551582"
''536'',"0,0371","-0,016673993","0,018238666","0,016718833","-0,043973822","0,03678343","-0,010820559",,"0,076825397"
''537'',"0,0272","-0,007142225","-0,007959596","0,045957757","-0,009951727","-0,041430929","0,043982",,"0,00615239"
''538'',"-0,0042","0,014370073","0,008850266",0,"0,001705219","0,096629931","-0,001900123",,"-0,024402069"
''539'',"-0,0144","-0,03364604","0,007077816","-0,019150831","0,024234971","-5,32E-05","-0,010261243",,"-0,006342495"
''540'',"-0,0034","-0,049181362","0,023756842","0,031488138","-0,051178707","-0,005137536","0,00378992",,"-0,013181743"
''541'',"-0,0047","0,033419729","-0,003037028","0,04168102","0,04000584","-0,009562915","0,033763921",,"-0,016242465"
''542'',"-0,0287","-0,014633995","-0,065861554","-0,001103524","-0,025760072","-0,00554137","0,019258649",,"0,003670337"
''543'',"-0,0046","0,003176561","0,022157292","0,002133517","-0,002703109","0,014297954","-0,005966192",,"-0,02813036"
''544'',"-0,0021","0,012967642","0,009366834","-0,007279029","0,019942601","0,010439298","-0,013368265",,"-0,028763014"
''545'',"0,0315","0,048954895","0,056943549","0,007294749","0,047321929","0,044264371","0,015655221",,"-0,069245283"
''546'',"-0,0502","-0,00764294","-0,011116648","-0,024175359","-0,0014041","0,034332665","0,006193731",,"0,020151599"
''547'',"-0,0106","0,003343509","-0,010184325","-0,016332378","0,002031808","-0,070579611","0,009890038",,"0,017973856"
''548'',"-0,0031","-0,018206039","-0,000852647","-0,001003872","-0,039548434","0,00094157","0,006496655",,"0,012726295"
''549'',"0,0194","-0,008659301","0,002435724","-7,17E-05","-0,000291418","0,007424714","0,018152391",,"0,001610594"
''550'',"0,007","0,012589557","-0,005715841","-0,005479847","0,012517986","0,019597862","-0,005616723",,"-0,038275734"
''551'',"0,0126","0,008941355","0,02398482","0,035468391","0,009195238","0,020883174","0,017711599",,"-0,085737341"
''552'',"0,0029","-0,015941341","-0,027971755","-0,020148989","-0,022670943","-0,021068702","-0,028484839",,"-0,038115183"
''553'',"-0,0065","0,021751125","0,014001616","-0,012426376","0,009602195","0,017008504","0,02480703",,"-0,006322445"
''554'',"-0,0055","-0,005342754","0,007407125","-0,002303816","-0,006832885","0,009905894","-0,021354827",,"-0,009359711"
''555''',"0,0559","0,070022535","0,049432004","0,067409695","0,082254837","0,066531046","0,060178968",,"0,001910828"
''556'',"0,0188","0,025892621","0,002064469","-0,023924103","0,031090427","-0,066098186","-0,030862565",,"-0,071672355"
''557'',"0,0646","-0,023413182","-0,011911307","0,013228411","-0,027973422","0,007242122","0,020762247",,"0,055245056"
''558'',"0,044","-0,010502995","0,027861902","0,048906381","-0,012172977","-0,001764706","0,019915798",,"0,025146689"
''559'',"-0,0057","-0,031078147","0,027140381","0,016623311","-0,029709141","0,011819415","-0,001076072",,"0,00954753"
''560'',"-0,0062","0,014507657","-0,005611907","-0,023906971","0,007560137","-0,004574209","0,006636281",,"-0,005635567"
'561'',"-0,0204","-0,008436099","-0,00999824","-0,0167107","-0,013795987","0,00024325","-0,020560606",,"-0,012468301"
''562'',"0,0034","0,010263523","0,037118644","0,017584842","0,000765857","0,038542495","-0,005852231",,"-0,025352113"
''563'',"0,0105","-0,038545748","0,030625657","-0,007650059","-0,037039711","-0,009634002","0,001491311",,"0,041337765"
''564'',"-0,0352","0,005329818","-0,054287199","0,003648208","0,010714286","0,015528383","-0,015672334",,"-0,009012786"
''565'',"-0,0047","-0,004895185","0,03059511","0,023599008","0,007373795","-0,009527833","0,028703537",,"-0,010376959"
''566'',"-0,033","-0,03326391","-0,02411006","-0,013146871","-0,054504673","0,039664653","-0,021656442",,"0,055222089"
''567'',"0,0148","0,018026704","0,022228948","0,005320513","0,02698967","-0,048438165","0,009464777",,"0,008530054"
''568'',"0,0066","-0,00434285","0,019810792","0,059957819","0,048258672","0,038529692","0,019951461",,"0,02702181"
''569'',"-0,0143","0,00043996","-0,051907074","-0,003750076","-0,011343743","-0,014707238","0,007418902",,"-0,014092777"
''570'',"-0,0279","0,043190301","-0,013067304","-0,032022472","0,047869858","-0,032611283","-0,042025995",,"-0,054706854"
''571'',"-0,0059","0,001876751","0,004510963","-0,012258309","-0,025642779","0,009198113","0,030255966",,"0,0360199"
''572'',"-0,0673","-0,007194245","-0,055512494","-0,027195431","-0,019165099","-0,042486231","-0,071734955",,"-0,028869779"
''573'',"0,0367","0,003262001","0,011817486","-0,00956687","0,031519978","0,028565969","-0,01734104",,"-0,009299442"
''574'',"-0,0133","0,01670123","0,00040105","-0,010662252","0,004635539","-0,010425717","-0,009749762",,"-0,014040235"
''575'',"0,03","-0,023518424","0,030744222","0,006055819","-0,039165038","0,023656927","0,009429814",,"-0,0313378"
''576'',"-0,0411","-0,023817803","-0,0642747","-0,019939577","-0,029096918","-0,041267972","-0,036303797",,"-0,030282788"
''577'',"0,0019","0,009016252","0,008612975","0,021867612","-0,009354605","0,005999415","-0,002894429",,"0,005315615"
''578'',"0,001","-0,042569752","-0,003104312","0,025595086","-0,02012132","0,051184746","0,022259367",,"-0,037692484"
''579'',"0,016","-0,004631579","-0,001010857","-0,008258065","0,00632167","-0,006240104","0,007490145",,"-0,054276714"
''580'',"0,0448","0,031685014","0,009860617","0,038282559","0,039129821","0,013143382","0,014886731",,"0,051482418"
''581'',"-0,0091","0,00122164","-0,004393477","0,021432908","-0,015638451","-0,00045977","0,00213137",,"-0,011155008"
''582''',"0,0499","0,016309013","0,032945667","0,023421287","0,030530635","0,051005716","0,015029343",,"-0,004435107"
''583'',"-0,0304","0,02015756","-0,016841797","0,013627325","-0,015968346","-0,018622222","-0,008193567",,"0,016980266"
''584'',"-0,0042","-0,029289548","0,019493107","0,011219061","-0,03223689","0,000888099","-0,010041136",,"-0,02108716"
''585'',"0,0486","-0,007823179","0,029407666","0,041250832","0,028208945","0,033808135","0,036738896",,"-0,011134802"
''586'',"0,0142","-0,010521057","-0,001011475","-0,008950548","-0,043565089","-0,01317105","-0,015654461",,"-0,004521656"
''587'',"0,0109","-0,082111623","-0,019268371","-0,010000565","-0,036015326","-0,001044341","0,014167448",,"0,000713436"
''588'',"-0,0114","-0,044198712","0,040195175","-0,004255561","-0,037443358","0,023580897","3,12E-05",,"-0,000952154"
''589'',"0,0322","0,017167102","-0,008916277","0,012384421","-0,001911589","0,024414508","0,045060633",,"-0,011070999"
''590''',"-0,0083","0,009055627","0,013415752","-0,003091625","0,02900232","0,023160708","-0,00335234",,"-0,021637571"
''591'',"-0,0214","-0,034459686","-0,027105282","-0,017734554","-0,018110236","-0,042067511","-0,026421297",,"-0,015227159"
''592'',"0,0189","-0,008400526","0,004687337","0,010024353","-0,029590596","-0,00538752",0,,"0,054519707"
''593'',"0,0681","0,035155106","0,035788416","-0,003352654","0,028281078","0,066822374","-0,014003115",,"-0,061638687"
''594'',"-0,0736","-0,013292434","-0,012645354","-0,028521333","-0,009222452","-0,026577803","0,010785824",,"0,043155119"
''595'',"0,0376","-0,01191549","0,021788154","0,009321985","-0,003830806","0,039464439","-0,007763975",,"0,012313521"
''596'',"0,0187","-0,005402685","-0,014739534","-0,014866612","0,01229702","0,05300902","-0,011100121",,"0,032974582"
''597'',"-0,0096","-0,000604392","-0,040439761","0,001818288","-0,003639241","-0,015465465","-0,006192635",,"-0,021281572"
''598'',"-0,0022","0,019070518","-0,038468531","-0,008816568","0,030600506","0,005153484","-0,009617532",,"-0,016642891"
''599'',"0,0287","0,040211172","0,009792979","0,040535937","0,043360235","0,017681585","0,076136447",,"-0,01057184"
''600'',"0,0135","0,057138599","0,011389927","-0,010730476","0,03127221","0,022238164","-0,036296726",,"-0,096995256"
''601'',"-0,0389","0,028999768","-0,020374809","0,007460986","0,068211921","0,021445369","-0,02776252",,"-0,01852349"
''602'',"-0,0081","-0,025921197","0,020595454","0,014315388","-0,075345392","0,022204681","-0,059563996",,"0,061003277"
''603'',"0,0142","0,016211953","0,000248933","0,013567394","0,022417154","-0,023930843","0,018379772",,"-0,013541134"
''604'',"0,0234","-0,017385361","0,013333333","0,013062251","-0,036139364","-0,031050725","0,003318854",,"0,002294163"
''605'',"-0,0193","0,011602632","-0,025733309","-0,026767677","0,010633743","0,002710027","-0,032885229",,"-0,012387097"
''606'',"-0,0115","-0,006385243","-0,009225963","-0,00837483","0,01697769","0,007708856","-0,006256341",,"0,027359438"
''607'',"-0,0383","-0,037477765","0,006101083","0,003664656","-0,012789541","-0,052611715","-0,012844665",,"-0,026804124"
''608'',"0,0099","-0,008973883","0,03470867","0,035508428","0,005933041","0,00745458","0,035210919",,"0,009446005"
''609'',"-0,031","0,002592593","-0,074434626","-0,050017129","0,019393268","-0,022013783","-0,050711806",,"-0,007458848"
''610'',"-0,0374","-0,049358725","-0,011436795","-0,034617202","-0,040576577","-0,021829278","-0,032905945",,"0,019914293"
''611'',"0,0227","-0,037046989","-0,020995244","0,004586616","-0,030755516","0,013164498","0,01513546",,"0,020977295"
''612'',"-0,023","-0,009254237","0,022636233","0,003106864","0,010220588","0,024883301","0,019073853",,"-0,003964321"
''613'',"0,0599","0,028518738","0,061597929","0,025701068","0,007226805","0,035194131","0,048950473",,"-0,012289942"
''614'',"-0,0173","0,052661134","-0,030213357","0,002336182","0,027128755","-0,020496664","-0,0023782",,"-0,009111617"
''615'',"0,0063","0,002147994","0,002259969","0,008474576","-0,021843251","-0,003048554","0,010394535",,"0,030191458"
''616'',"-0,0058","0,001895352","0,013555787","-0,018060508","-0,002108938","0,017352866","-0,005521775",,"0,023021583"
''617'',"0,0046","0,035887604","-0,008485332","0,009175358","0,069180261","0,012589279","0,005718954",,"0,04467354"
''618'',"0,0275","0,00370083","0,005302265","0,006792325","0,013818425","0,02473175","-0,02",,"-0,005297098"
''619'',"-0,0022","-0,047389809","0,009432614","0,006075949","-0,030828516","0,005388572","0,018806214",,"-0,00184587"
''620'',"0,0171","0,008523168","0,028599195","-0,003613573","0,008054608","0,014721092","0,016881029",,"-0,065388397"
''621'',"0,0124","0,001578166","-0,035583351","-0,016704937","-0,015034989","-0,026325101","-0,014897123",,"-0,005686032"
''622'',"-0,0173","-0,041175333","-0,026490555","0,010283507","-0,041341991","-0,027709091","-0,005067401",,"0,034145177"
''623'',"0,0032","0,005128534","0,017045042","0,015163384","-0,015161503","0,01061342","0,018130877",,"-0,062404871"
''624'',"0,0252","-0,022014021","0,008913809","0,02610212","-0,008941768","-0,015713503","0,009679323",,0
''625'',"-0,0165","0,020220824","-0,01296148","-0,019273495","0,012983224","0,00400364","0,018561122",,"-0,029511622"
''626'',"0,0302","0,027104671","0,019246563","0,001442041","0,041526846","0,039234885","0,008133994",,"0,006486767"
''627'',"-0,0023","-0,022445005","0,009549072","-0,014688502","-0,024715237","-0,00693662","0,003341739",,"0,028485001"
''628'',"-0,0265","0,005240424","-0,020868686","0,003923987","0,00640615","-0,014068414","0,03430296",,"-0,000756811"
''629'',"-0,008","0,010465445","-0,004387874","-0,010193103","0,031637717","0,047674102","-0,011744966",,"0,036460865"
''630'',"-0,0033","-0,004387626","0,030754631","-0,00695672","-0,003388893","-0,031859649","-0,004204678",,"0,02396204"
''631'',"0,0168","-0,02570744","-0,014585265","-0,007641921","-0,019172482","0,001961059","0,009993388",,"-0,059045226"
''632'',"0,0222","-0,010469149","0,016587761","0,01533239","-0,00035256","-0,0140625","0,021354197",,"-0,05179704"
''633'',"0,0053","-0,027635826","-0,003731212","-0,125437759","-0,051531104","-0,002670465","-0,010206659",,"0,016887503"
''634'',"-0,0153","-0,015222882","-0,019156951","-0,003963434","-0,011929772","-0,010724439","-0,005272119",,"-0,04848815"
''635'',"-0,0129","0,024050633","-0,028180443","-0,025770492","0,028571429","-0,02334917","-0,017058314",,"0,039256739"
''636'',"-0,0016","0,032954289","-0,000553587","-0,013356369","0,024944922","-0,004104726","-0,028640625",,"0,00650026"
''637'',"0,0057","0,00385072","0,014690909","0,010064465","-7,11E-05","-0,016692984","0,019322413",,"0,00311042"
''638'',"0,0418","-0,011227569","0,017330713","0,030608341","-0,011720716","-0,003698113","0,01469034",,"0,003358305"
''639'',"-0,0056","0,029996852","0,010186397","0,017110624","0,029992328","-0,003939991","0,030944125",,"0,03897716"
''640'',"0,0325","0,020472344","0,013812829","0,022365196","0,023098937","0,021863188","0,009893962",,"0,028461167"
''641'',"0,0119","-0,015816343","0,012333345","0,007057678","0,024656078","-0,008897862","0,028757949",,"0,023091423"
''642'',"-0,0135","-0,020356641","-0,022149447","-0,025455453","-0,023744727","-0,023533463","-0,020532407",,"-0,032603406"
''643'',"0,0188","0,035299195","0,022141111","0,013782919","0,031050168","-0,009035098","0,029161672",,"-0,015567087"
''644'',"-0,0432","-0,010813337","-0,05480895","-0,026010101","-0,008778347","-0,013342202","-0,045240628",,"-0,019138756"
''645'',"-0,0041","0,033433735","0,012056839","0,020832045","0,038186005","0,008303585","-0,000641502",,"-0,023453608"
'646'',"0,0159","0,051103235","0,001146953","0,001234797","0,051565154","0,01791022","0,003732969",,"-0,004921005"
''647'',"0,0018","0,019971429","0,00128866","-0,007150852","0,019976219","-0,005440613","-0,007890846",,"-0,006254887"
''648'',"-0,0608","0,037968203","-0,042465856","-0,034345253","0,017810219","-0,095166163","-0,048779364",,"0,006216006"
''649'',"0,0006","-0,02389361","0,006414297","0,000899627","0,010058385","0,009599801","-0,00337385",,"0,001809721"
''650'',"-0,002","-0,02601557","-0,006005222","-0,010191496","-0,022520392","0,003107134","-0,008169605",,"-0,082260772"
''651'',"-0,001","-0,004978663","-0,028464017","-0,01182266","-0,004393256","-0,034456158","-0,017445995",,"0,041051784"
''652'',"-0,0213","-0,001738437","0,005000191","-0,002964427","0,003961918","0,003884739","-0,004125609",,"0,01323802"
''653'',"-0,0172","-0,041216617","-0,041254322","-0,012","0,001888686","-0,011791638","-0,049440485",,"0,026044353"
''654'',"0,0347","-0,011040442","0,047076201","0,001996008","0,001061258","0,041285353","0,037659049",,"0,04694028"
''655'',"-0,0086","-0,010060606","-0,007670877","0,011184211","-0,016419968","-0,014663866","-0,015409649",,"0,03142109"
''656'',"0,0135","0,030295907","0,014702564","0,012024699","0,038656527","0,0499002","0,039735617",,"0,00755965"
''657'',"0,0238","-0,032306012","0,009534451","0,020063694","-0,039276733","-0,013554522","0,004108182",,"0,057028291"
''658'',"-0,0003","-0,013839341","0,004781497","0,024662981","-0,015751384","0,003025413","-0,004219277",,"-0,016761042"
''659'',"-0,0353","-0,038385387","-0,034351877","-0,006439915","-0,032332998","-0,012911661","-0,010357459",,"0,016265597"
''660'',"0,0122","-0,009022363","0,01088358","-0,011894217","-0,01971831","0,017108434","0,003508551",,"-0,012863913"
''661'',"-0,0251","-0,020956015","-0,024475524","0,002901842","-0,020248204","-0,009486743","-0,025509052",,"-0,046033994"
''662'',"0,0133","-0,016520082","-0,010005886","-0,010775999","-0,018629408","-0,00677551","-0,010862474",,"0,002120141"
''663'',"-0,0286","-0,006394507","-0,011309524","0,000828236","-0,008657137","0,007172671","-0,015065726",,"-0,004020814"
''664'',0,"0,002886003","-0,001988072","-0,007251492","0,002076078","-0,018490239","0,015692985",,"-0,013665788"
''665'',"0,0205","-0,00218605","0,001469012","0,0093452","0,005594033","0,001936069","0,024233173",,"-0,019555121"
''666'',"-0,0065","-0,023263817","-0,00667466","0,013112491","-0,040898378","-0,0025191","-0,022701771",,"0,041695948"
''667'',"-0,0423","-0,015233038","-0,027346637","-0,021730769","-0,016488162","-0,014240838","-0,020884868",,"-0,003290247"
''668'',"-0,0309","-0,048809088","-0,024741227","0,015897048","-0,068674699","-0,048943368","0,012136121",,"-0,016726404"
''669'',"-0,0352","0,007275373","-0,003674142","0,014485546","0,005615874","0,006286837","-0,045327527",,"0,006410256"
''670'',"0,0062","-0,015890613","0,001518027","-0,027532899","-0,009066868","0,00404383","-0,013535585",,"0,013352073"
''671'',"0,0185","-0,026282854","0,037227996","0,020277882","-0,020825299","0,00887778","0,036335019",,"0,00093611"
''672'',"0,0084","0,020906053","0,001742655","0,034153418","0,023646359","0,032965201","0,03202697",,"-0,036129971"
''673'',"0,0185","0,003589004","0,013","0,013418416","-0,009349346","0,021371182","0,005352249",,"0,05412844"
''674'',"0,0195","-0,020965549","0,008841137","0,018209497","-0,022540028","-0,012010896","0,028975752",,"0,011337868"
''675'',"-0,0206","0,001697025","0,008022968","-0,007729526","-0,00452842","-0,006146179","0,00029734",,"-0,025581395"
